Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"ZSTK474","223","PI3K (class 1)","PI3K/MTOR signaling","SACS_mut","3","22",".84265931663773497",".50730346122905834","-1.0279046903928608","","",".36878132879421693","1.5352081516219191","2.3080737526393342","1.7685974307473025",".65939598926251941","",".046293413754399451","0","LAML","GDSC1"
"ZSTK474","223","PI3K (class 1)","PI3K/MTOR signaling","TP53_mut","12","13",".8858905531142286","-.051184496383548904","-1.5752137575656289","","",".039817384862091951","1.52402926118208","1.9172020404102939","1.5176042871796154",".025892910102590101","",".027603278492800157","0","LAML","GDSC1"
"AS605240","224","PI3Kgamma","PI3K/MTOR signaling","ASXL1_mut","5","20",".049659727514927858",".30205922033746629",".40834501165691017","","",".88453302941097511","-.10628579131944388","1.1223590798362426","2.2978221221746202",".79387740376162452","",".019368920856176249","0","LAML","GDSC1"
"AS605240","224","PI3Kgamma","PI3K/MTOR signaling","CREBBP_mut","3","22",".10701879584910046",".58856298379390826",".35961397197471856","","",".91503705423699233",".2289490118191897","3.2421785568776249","2.0028772601847322",".4740002867238019","",".018286288281068926","0","LAML","GDSC1"
"AS605240","224","PI3Kgamma","PI3K/MTOR signaling","KRAS_mut","3","22",".40113932802721192","-.36171551009014985",".4891974029589084","","",".29978535032837306","-.85091291304905825",".99420673843411822","2.1986499803785726",".65900509790429429","",".019056000559601199","0","LAML","GDSC1"
"AS605240","224","PI3Kgamma","PI3K/MTOR signaling","NRAS_mut","7","18",".36244410342233679",".93786378430280293",".17289721359477295","","",".50492136743678873",".76496657070802998","2.6597974293693638","1.8787868343960712",".59756859321120992","",".018850414940849918","0","LAML","GDSC1"
"AS605240","224","PI3Kgamma","PI3K/MTOR signaling","SACS_mut","3","22",".95011878927826687","2.0908749916615545",".15475324362913034","","",".35746062014402447","1.9361217480324242","2.8295380108468828","1.9456288148068628",".53044300531472","",".018571827364407066","0","LAML","GDSC1"
"AS605240","224","PI3Kgamma","PI3K/MTOR signaling","TP53_mut","12","13",".18189185787441223",".58866447951522105",".20101712158791385","","",".65505646483533309",".3876473579273072","2.2219436415410021","2.0444769731643682",".6395591867154985","",".018995616120936035","0","LAML","GDSC1"
"Genentech Cpd 10","225","AURKA, AURKB","Mitosis","ASXL1_mut","5","20",".4595728197996708","1.049613011664321",".33602855894205652","","",".33307891832570569",".71358445272226445","1.3155764399482734","1.598158538386258",".30608574391996324","",".42796873461410956","0","LAML","GDSC1"
"Genentech Cpd 10","225","AURKA, AURKB","Mitosis","CREBBP_mut","3","22",".36359544981988839",".98080473234359811",".41028282000599731","","",".69840113856030706",".57052191233760086","2.1766274338518872","1.4984620478613273",".74395067290298467","",".4378887378461791","0","LAML","GDSC1"
"Genentech Cpd 10","225","AURKA, AURKB","Mitosis","KRAS_mut","3","22",".9227068571220236","1.703993344139775",".31166619112470062","","",".19404868797462185","1.3923271530150743","1.3027909779392775","1.527143516526944",".12396439375269774","",".41394119730236123","0","LAML","GDSC1"
"Genentech Cpd 10","225","AURKA, AURKB","Mitosis","NRAS_mut","7","18","1.2128073673759627","1.6792957989833224",".01186475801552663","","",".017986414926824162","1.6674310409677957","1.3418197519837114","1.3863229869551645",".017230169060794252","",".37826994908064548","0","LAML","GDSC1"
"Genentech Cpd 10","225","AURKA, AURKB","Mitosis","SACS_mut","3","22",".096944737434608658",".61354766085217527",".46036332975482774","","",".92354102768006963",".15318433109734753","2.4127577398430708","1.4765328039265626",".43366997320454825","",".43255960139984584","0","LAML","GDSC1"
"Genentech Cpd 10","225","AURKA, AURKB","Mitosis","TP53_mut","12","13",".77888354407594707","1.0720991951972723","-.068965700400348356","","",".069754967091752593","1.1410648955976206","1.707290935262072","1.2006926074786097",".067591031589207221","",".40350093816694355","0","LAML","GDSC1"
"GSK1070916","226","AURKA, AURKC","Mitosis","ASXL1_mut","5","19",".5102600992745","-2.3250129457343602","-1.2055265738691885","","",".26387280875037372","-1.1194863718651717","1.7257897272509379","2.2849993516492475",".43432676645348289","",".110557056370336","0","LAML","GDSC1"
"GSK1070916","226","AURKA, AURKC","Mitosis","CREBBP_mut","3","21",".42705638587767347","-.60892651364729533","-1.5572995281544999","","",".67159733867544613",".94837301450720457","3.2996908658608453","2.0822980469497292",".87528533446333701","",".11540571318997987","0","LAML","GDSC1"
"GSK1070916","226","AURKA, AURKC","Mitosis","KRAS_mut","3","21",".28764355644673695","-2.0009622902584798","-1.3584372743529021","","",".68008984922518678","-.64252501590557776","2.2568220315717449","2.2314343531852336",".7695542839872711","",".11489492685970333","0","LAML","GDSC1"
"GSK1070916","226","AURKA, AURKC","Mitosis","NRAS_mut","7","17","1.5875501491977382",".57709221720558335","-2.2688067736838509","","",".0018610244183626095","2.8458989908894341","1.5430469723156148","1.8776976049853653",".002715758583050806","",".053780216128675895","0","LAML","GDSC1"
"GSK1070916","226","AURKA, AURKC","Mitosis","SACS_mut","3","21","1.2225584564204177",".77337993938750504","-1.7547718785880428","","",".032751039641917168","2.528151817975548","1.1591399763583603","2.1376522594576755",".33277613069532097","",".10790223633443916","0","LAML","GDSC1"
"GSK1070916","226","AURKA, AURKC","Mitosis","TP53_mut","12","12","1.2358238018393748","-.27333158309220457","-2.6041742195899937","","",".0062084495882634254","2.3308426364977892","1.9415777900067912","1.8288656635324656",".0040233296619564349","",".0576891186294861","0","LAML","GDSC1"
"AKT inhibitor VIII","228","AKT1, AKT2, AKT3","PI3K/MTOR signaling","ASXL1_mut","5","20",".81131803912391565","-.38035723933045962",".7261034840340993","","",".05999847604472678","-1.1064607233645589",".91292007036663025","1.4408334956702029",".159483631723883","",".22597787218629406","36.909590507206566","LAML","GDSC1"
"AKT inhibitor VIII","228","AKT1, AKT2, AKT3","PI3K/MTOR signaling","CREBBP_mut","3","22",".50404915346635115","1.1343086148021679",".41897080180105389","","",".57569765852581767",".7153378130011141","1.8450226753568775","1.3717491210562629",".66954464983360862","",".24491062156976812","80.345357980033043","LAML","GDSC1"
"AKT inhibitor VIII","228","AKT1, AKT2, AKT3","PI3K/MTOR signaling","KRAS_mut","3","22",".14957754333522091",".31554544563686177",".5306203248690502","","",".68083264807577382","-.21507487923218843",".6587909093159513","1.4909984780015926",".90864095402775225","",".24670891688667668","90.86409540277522","LAML","GDSC1"
"AKT inhibitor VIII","228","AKT1, AKT2, AKT3","PI3K/MTOR signaling","NRAS_mut","7","18","1.6214570098102936","1.8436350939642516","-.01584234298444839","","",".0090149887703226371","1.8594774369486999","1.3339091943107784","1.0729910161735985",".0022431000705756799","",".15360106051964464","1.3458600423454079","LAML","GDSC1"
"AKT inhibitor VIII","228","AKT1, AKT2, AKT3","PI3K/MTOR signaling","SACS_mut","3","22",".42448283765752798","1.0371374513817428",".43222141499474825","","",".64328678400282435",".60491603638699454","1.912310180683426","1.3696512829049794",".66720989555461441","",".24488139939883941","80.345357980033043","LAML","GDSC1"
"AKT inhibitor VIII","228","AKT1, AKT2, AKT3","PI3K/MTOR signaling","TP53_mut","12","13",".54832365454579968",".89953506211558787",".14045097989558719","","",".19103564629120987",".75908408222000068","1.5852522683394312","1.1703247909849421",".18454795253603282","",".22825976737934969","36.909590507206566","LAML","GDSC1"
"Enzastaurin","229","PKCB","Other, kinases","ASXL1_mut","5","20",".27406647209364648","2.1103181746226078","1.7535403355700958","","",".56778816478206484",".35677783905251204","1.1520675717811029","1.3311700800345538",".65991716361176778","",".50775212579022222","0","LAML","GDSC1"
"Enzastaurin","229","PKCB","Other, kinases","CREBBP_mut","3","22",".036077617262131274","1.8664915878051545","1.8192237645954312","","",".95127222303120507",".047267823209723225","1.1256597103284565","1.32640481402195",".76052864932862574","",".50873532624985174","0","LAML","GDSC1"
"Enzastaurin","229","PKCB","Other, kinases","KRAS_mut","3","22",".37969004876082563","2.2591143071108575","1.7656843028719265","","",".29179951619652328",".49343000423893102",".55006729417224609","1.3494010152752518",".59583667826473907","",".50689514318720352","0","LAML","GDSC1"
"Enzastaurin","229","PKCB","Other, kinases","NRAS_mut","7","18",".64583437821364775","2.4081018252218982","1.5980936004423145","","",".23069979543250302",".81000822477958367","1.5023209997717388","1.1539660727759964",".13212556876698217","",".48724589100963145","0","LAML","GDSC1"
"Enzastaurin","229","PKCB","Other, kinases","SACS_mut","3","22",".70199262233519821","1.0374377540030983","1.9322765601138934","","",".46313089280241043","-.89483880611079503","1.7102123597380152","1.2251893024112892",".35193795965740726","",".50115370434154127","0","LAML","GDSC1"
"Enzastaurin","229","PKCB","Other, kinases","TP53_mut","12","13",".17986552736710479","1.9469110819295443","1.7122665077969557","","",".65955665496167426",".23464457413258866","1.4001709390655741","1.2102904156722647",".65570438295688294","",".50770173214894276","0","LAML","GDSC1"
"GSK429286A","230","ROCK1, ROCK2","Cytoskeleton","ASXL1_mut","5","20",".25253642592660908","2.6617768319559998","3.0528346084574163","","",".62619636235204879","-.39105777650141649","1.5209270766193361","1.55426695359749",".67585376842621026","",".60597887227847558","0","LAML","GDSC1"
"GSK429286A","230","ROCK1, ROCK2","Cytoskeleton","CREBBP_mut","3","22",".49783260059749457","2.301976328584145","3.0663476065079949","","",".59335501863458118","-.76437127792384985","2.0767703545303302","1.4735015828099507",".3036662689613352","",".59857266827636813","0","LAML","GDSC1"
"GSK429286A","230","ROCK1, ROCK2","Cytoskeleton","KRAS_mut","3","22",".61011453689753037","2.1559304251192692","3.086262956980478","","",".50584106060012735","-.93033253186120879","1.9845057325753948","1.4736132425995281",".36694361098103068","",".60062977461487277","0","LAML","GDSC1"
"GSK429286A","230","ROCK1, ROCK2","Cytoskeleton","NRAS_mut","7","18","1.1301344670318962","4.0945534634482001","2.5390945602661628","","",".0055487984299405569","1.5554589031820374",".9117655147821806","1.5064920824958679",".023967799869916508","",".56334884388597872","0","LAML","GDSC1"
"GSK429286A","230","ROCK1, ROCK2","Cytoskeleton","SACS_mut","3","22",".17438744983966264","3.21315870845631","2.9420954637981542","","",".68306088407446586",".27106324465815579",".89126393467030385","1.6032864072499176",".82074025342113477","",".60700586342112617","0","LAML","GDSC1"
"GSK429286A","230","ROCK1, ROCK2","Cytoskeleton","TP53_mut","12","13",".78556061319066262","3.5633052725917906","2.4312240813712953","","",".061011098382809721","1.1320811912204953","1.3705028749329462","1.5029265527284421",".06720471170597199","",".57885531791130118","0","LAML","GDSC1"
"FMK","231","RSK","Other, kinases","ASXL1_mut","5","20",".28697649596936109","4.1123519889185385","3.8429387925978715","","",".45145304457066704",".26941319632066696",".58781467566715684",".99706912263795422",".71709160905924296","",".14191905888841183","0","LAML","GDSC1"
"FMK","231","RSK","Other, kinases","CREBBP_mut","3","22",".076900333318672562","3.960783744194762","3.8880992983620839","","",".88602180045083467",".07268444583267808",".7264030766115136",".96342538864171923",".48976393033845478","",".13888506498223407","0","LAML","GDSC1"
"FMK","231","RSK","Other, kinases","KRAS_mut","3","22",".32862800792432895","3.6250695117429306","3.9338785118782429","","",".15779206899643744","-.30880900013531232",".041422628419719561",".98333829231195802",".47691625477454302","",".13863314701843787","0","LAML","GDSC1"
"FMK","231","RSK","Other, kinases","NRAS_mut","7","18",".44321131750690629","4.192249931314957","3.7819325709636349","","",".28510189179674073",".41031736035132216",".76382946675377239",".97655093249912073",".21423125954258174","",".12972516039937698","0","LAML","GDSC1"
"FMK","231","RSK","Other, kinases","SACS_mut","3","22",".96496755728567274","3.1336792184589561","4.0008862791442388","","",".50830007860560444","-.86720706068528264","1.8761637395902171",".74116511949096986",".5988309947043936","",".14063895237108934","0","LAML","GDSC1"
"FMK","231","RSK","Other, kinases","TP53_mut","12","13",".35277563684753011","4.0674107500317822","3.7393543689360573","","",".37739321539651982",".32805638109572488",".50221883460898298","1.1942644812988299",".3642108249716427","",".13587645985437372","0","LAML","GDSC1"
"QL-XII-47","235","BTK, BMX","Other, kinases","ASXL1_mut","5","20",".28867155305976105","-.15001043804721931",".16949693047596728","","",".35908473670490093","-.31950736852318662",".46555875346895165","1.1988847425591345",".68048824596577218","",".27262099083510921","89.936754242896626","LAML","GDSC1"
"QL-XII-47","235","BTK, BMX","Other, kinases","CREBBP_mut","3","22",".42626504422076",".51948208011755337",".049156371769572237","","",".65130960767586255",".47032570834798115","1.5272958825661545","1.0541355644963997",".74947295202413855","",".27335420259280413","89.936754242896626","LAML","GDSC1"
"QL-XII-47","235","BTK, BMX","Other, kinases","KRAS_mut","3","22",".1098067159936628","-.0020541729126548982",".12027495172823698","","",".70361733928089309","-.12232912464089188",".33280891437935384","1.1613509771954029",".95460184029251427","",".27442559131389704","95.460184029251423","LAML","GDSC1"
"QL-XII-47","235","BTK, BMX","Other, kinases","NRAS_mut","7","18","1.4944456761352467","1.0884933539299717","-.27664261434591952","","",".013313696327065768","1.3651359682758912","1.0557530265968815",".85763957573990157",".0043687407760261612","",".18960483957758206","2.5539407833250451","LAML","GDSC1"
"QL-XII-47","235","BTK, BMX","Other, kinases","SACS_mut","3","22",".39594883432126837",".49058610897104299",".053096731471369084","","",".67751167894788278",".43748937749967393","1.5511337081858136","1.0525969701988231",".67609509061729323","",".27256701019445262","89.936754242896626","LAML","GDSC1"
"QL-XII-47","235","BTK, BMX","Other, kinases","TP53_mut","12","13","1.1468143875605852",".67633433418251776","-.42124043006976647","","",".0095042055037789161","1.0975747642522842","1.0366250727160831",".87782104847072995",".0085131359444168171","",".20160066862677281","2.5539407833250451","LAML","GDSC1"
"IC-87114","236","PI3Kdelta","PI3K/MTOR signaling","ASXL1_mut","4","19",".58570254227070573","3.9513974027918106","4.4534871314960824","","",".37708248514665638","-.50208972870427182",".93764939691188998",".84309738268198298",".30469855316871497","",".98301676847527819","0","LAML","GDSC1"
"IC-87114","236","PI3Kdelta","PI3K/MTOR signaling","CREBBP_mut","3","20",".13968977981882896","4.472940109535533","4.3501512390493104","","",".68437194629917952",".12278887048622256",".35538965388610289",".91689602512771373",".81152599057197761","",".98344502321853244","0","LAML","GDSC1"
"IC-87114","236","PI3Kdelta","PI3K/MTOR signaling","KRAS_mut","3","20",".40704115688761511","4.0578223277273118","4.4124189063205428","","",".66339041754183548","-.35459657859323102","1.1960917445479067",".82958195818725411",".52376707695937041","",".98329603262781751","0","LAML","GDSC1"
"IC-87114","236","PI3Kdelta","PI3K/MTOR signaling","NRAS_mut","7","16",".90665973735382555","4.8748776813123786","4.1436063337753852","","",".029336473630885748",".73127134753699341",".56853618966179165",".88399717174563752",".062052585209442235","",".98192690344785838","0","LAML","GDSC1"
"IC-87114","236","PI3Kdelta","PI3K/MTOR signaling","SACS_mut","3","20",".14301131540512863","4.2568617666125919","4.3825629904877514","","",".67018630256164324","-.12570122387515958",".34032774525305681",".91744318256091939",".73298073416832876","",".98341974686432443","0","LAML","GDSC1"
"IC-87114","236","PI3Kdelta","PI3K/MTOR signaling","TP53_mut","11","12",".5964428231185831","4.6276210515740788","4.1265011285231621","","",".16534820404854816",".50111992305091668",".7805207254447396",".89095760903615051",".17834290904679495","",".98268378817481106","0","LAML","GDSC1"
"Idelalisib","238","PI3Kdelta","PI3K/MTOR signaling","ASXL1_mut","5","20",".66061952446162264","1.9168380281513631","2.797876767227454","","",".043905234058515243","-.88103873907609098",".55281501901516816","1.4452503264555789",".27256003349061919","",".12106734205118878","54.512006698123841","LAML","GDSC1"
"Idelalisib","238","PI3Kdelta","PI3K/MTOR signaling","CREBBP_mut","3","22",".27103700225961558","2.9502309564468141","2.5768651189075205","","",".72654610258819163",".37336583753929364","1.5694553449033433","1.3578546606526842",".92570893290272904","",".13103774310814162","92.570893290272906","LAML","GDSC1"
"Idelalisib","238","PI3Kdelta","PI3K/MTOR signaling","KRAS_mut","3","22",".48745905917887905","2.0361959327436701","2.7015062585034038","","",".10447341704629065","-.6653103257597337",".39233539075026469","1.4232280285886978",".52566347062164887","",".12770804764304935","78.84952059324732","LAML","GDSC1"
"Idelalisib","238","PI3Kdelta","PI3K/MTOR signaling","NRAS_mut","7","18","1.8960316101787837","4.0340530295546246","2.0724085710235287","","",".0024833429487708734","1.9616444585310959","1.1295394546205166",".99894748408519973",".00046756968566257867","",".049004026798008651",".28054181139754719","LAML","GDSC1"
"Idelalisib","238","PI3Kdelta","PI3K/MTOR signaling","SACS_mut","3","22",".68957213212616297","3.4391014636741137","2.5102009588310707","","",".332507735430768",".92890050484304298","1.2682240874686355","1.3543375033707015",".83448429354210762","",".1307406417264578","92.570893290272906","LAML","GDSC1"
"Idelalisib","238","PI3Kdelta","PI3K/MTOR signaling","TP53_mut","12","13",".87261261068154805","3.1931148921798846","2.0941805214728677","","",".042365073075672777","1.0989343707070169","1.3941430771342","1.1216726421790584",".034845846394263663","",".095983854694158932","10.4537539182791","LAML","GDSC1"
"UNC0638","245","G9a and GLP methyltransferases","Chromatin histone methylation","ASXL1_mut","4","19",".27986783192118653","1.8096861477857216","1.9498615067826091","","",".52334498088628112","-.14017535899688749",".33941575393657403",".52294695113991962",".74343965307277271","",".20068263281571769","92.03118609244278","LAML","GDSC1"
"UNC0638","245","G9a and GLP methyltransferases","Chromatin histone methylation","CREBBP_mut","3","20",".10035086462673874","1.9694303005070968","1.9188911159245585","","",".89890104184533515",".050539184582538255",".59203162604272241",".49339820184678568",".76692655077035643","",".20089608124606609","92.03118609244278","LAML","GDSC1"
"UNC0638","245","G9a and GLP methyltransferases","Chromatin histone methylation","KRAS_mut","3","20",".050231575488921515","1.9034747316528111","1.9287844512527013","","",".9177310658844523","-.025309719599890146",".34113969187098564",".51802440051256193",".94037832788384179","",".20180781179075538","94.037832788384179","LAML","GDSC1"
"UNC0638","245","G9a and GLP methyltransferases","Chromatin histone methylation","NRAS_mut","7","16",".62343953755273185","2.1348107059990071","1.833902392376213","","",".19306717807504772",".30090831362279413",".47910154162506247",".48407378964197001",".23635075826346111","",".1865165658231937","92.03118609244278","LAML","GDSC1"
"UNC0638","245","G9a and GLP methyltransferases","Chromatin histone methylation","SACS_mut","3","20",".42974517435083143","2.1116774515378358","1.8975540432699476","","",".5625991814838347",".21412340826788823",".52636327319140219",".49520531246699373",".56203469590259081","",".19815165773426408","92.03118609244278","LAML","GDSC1"
"UNC0638","245","G9a and GLP methyltransferases","Chromatin histone methylation","TP53_mut","11","12",".3062898073026632","2.0050015394800083","1.852591357144364","","",".47706643524710923",".1524101823356443",".55945422072140172",".4337842198852559",".47442118244722808","",".1962201026534143","92.03118609244278","LAML","GDSC1"
"Cabozantinib","249","VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, TIE2,AXL","RTK signaling","ASXL1_mut","4","20",".74094148411313221","-.28317787907224212","1.5252985027932529","","",".26742026829243704","-1.808476381865495","2.6056947520210141","2.4137129784270264",".21772389081432245","",".63176858252443413","0","LAML","GDSC1"
"Cabozantinib","249","VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, TIE2,AXL","RTK signaling","CREBBP_mut","3","21",".61931486213544662","2.5700003438747858","1.0315836908548444","","",".03419737608261747","1.5384166530199415",".59776603663395356","2.5984397656482874",".39402080889974955","",".63827263264708178","0","LAML","GDSC1"
"Cabozantinib","249","VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, TIE2,AXL","RTK signaling","KRAS_mut","3","21",".2829175023684114","1.8497545422311579","1.1344759482325055","","",".28189193391700018",".71527859399865235",".50122456984901387","2.6468814127559632",".61686748983039374","",".64213391693576605","0","LAML","GDSC1"
"Cabozantinib","249","VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, TIE2,AXL","RTK signaling","NRAS_mut","7","17","1.1991895835645803","3.0990675951305522",".45175208080366047","","",".00080853656163439253","2.6473155143268916",".71986677519891629","2.5508142503973978",".018193668284948759","",".59699499987056504","0","LAML","GDSC1"
"Cabozantinib","249","VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, TIE2,AXL","RTK signaling","SACS_mut","3","21",".41568198746167523","2.1384564253901508","1.0932328220669352","","",".29767365160976356","1.0452236033232156","1.2174991962682329","2.6089527297160444",".64447647889983828","",".64243540926896825","0","LAML","GDSC1"
"Cabozantinib","249","VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, TIE2,AXL","RTK signaling","TP53_mut","11","13",".54227721516201166","1.9419989913763613",".61625151034123959","","",".19005045112603225","1.3257474810351217","2.098103794479123","2.6998809846928138",".211853978486024","",".63144287945392286","0","LAML","GDSC1"
"WZ3105","252","SRC, ROCK2, NTRK2, FLT3, IRAK1, others","Other","ASXL1_mut","5","20",".44649858088151417","-2.0653409153719595","-1.3629039742632871","","",".11454393864815243","-.70243694110867239",".42074252179567828","1.7201103604891963",".43027911329050406","",".58200049398648146","0","LAML","GDSC1"
"WZ3105","252","SRC, ROCK2, NTRK2, FLT3, IRAK1, others","Other","CREBBP_mut","3","22",".38894554445271778","-.96036394851923934","-1.5774405552985373","","",".5597227060599288",".61707660677929799","1.4982588052000509","1.5946899035742423",".65204438724973435","",".58563725127089639","0","LAML","GDSC1"
"WZ3105","252","SRC, ROCK2, NTRK2, FLT3, IRAK1, others","Other","KRAS_mut","3","22",".52730133220816988","-2.2343757343302335","-1.4037116754152201","","",".045221193799979013","-.83066405891501338",".29210083972981621","1.6461546527966413",".44025804109702715","",".5822310081738602","0","LAML","GDSC1"
"WZ3105","252","SRC, ROCK2, NTRK2, FLT3, IRAK1, others","Other","NRAS_mut","7","18",".77741411590504694","-.66167359211890309","-1.8307260509607346","","",".11241508550425384","1.1690524588418314","1.5273640574010683","1.4953545656619369",".11432108661242461","",".56545751783864084","0","LAML","GDSC1"
"WZ3105","252","SRC, ROCK2, NTRK2, FLT3, IRAK1, others","Other","SACS_mut","3","22",".46512464236735368","-.85637666932732781","-1.5916206388247069","","",".45049968937029572",".73524396949737914","1.3355734530817285","1.6021403429013485",".62660114108298082","",".58534834268794178","0","LAML","GDSC1"
"WZ3105","252","SRC, ROCK2, NTRK2, FLT3, IRAK1, others","Other","TP53_mut","12","13",".8071467044970887","-.88423257006068401","-2.074922555492102","","",".058894671136504449","1.1906899854314181","1.6411459896895932","1.3046361325389211",".060378264137723951","",".55612004051557773","0","LAML","GDSC1"
"XMD14-99","253","ALK, CDK7, LTK, others","Other, kinases","ASXL1_mut","5","20",".055710547344751782","3.1548124068094374","3.1001547526000595","","",".91654342188930737",".054657654209377959","1.0066478494600595",".97563705481015617",".85112204662152102","",".60158296026910829","0","LAML","GDSC1"
"XMD14-99","253","ALK, CDK7, LTK, others","Other, kinases","CREBBP_mut","3","22",".38492598169658931","3.4407177360912713","3.066136539898844","","",".45806771773699018",".37458119619242725",".68087014962023118",".99649876225768497",".6514469770493525","",".60016292076631306","0","LAML","GDSC1"
"XMD14-99","253","ALK, CDK7, LTK, others","Other, kinases","KRAS_mut","3","22",".97621201108033884","3.9115028873128579","3.0019385647322641","","",".10840241629074895",".90956432258059383",".6357230301373501",".95514686727221842",".11499527744933828","",".58060577214071296","0","LAML","GDSC1"
"XMD14-99","253","ALK, CDK7, LTK, others","Other, kinases","NRAS_mut","7","18","1.7655263808174151","4.0726746887990242","2.7371352369141788","","",".0060072144655984993","1.3355394518848454",".88960418530624608",".70346815629701409",".00093625866578587677","",".50197515146775751","0","LAML","GDSC1"
"XMD14-99","253","ALK, CDK7, LTK, others","Other, kinases","SACS_mut","3","22",".17372122447489399","3.2608530280148318","3.0906635455456311","","",".76022674363969001",".17018948246920074",".79951870495240907",".99512785745186627",".81116247857766866","",".60139934520903748","0","LAML","GDSC1"
"XMD14-99","253","ALK, CDK7, LTK, others","Other, kinases","TP53_mut","12","13",".68626949302092177","3.4408611340200714","2.8066787290621176","","",".11396811306179047",".63418240495795386","1.1823872102047424",".59600835020535792",".1068535890647942","",".57959226508217065","0","LAML","GDSC1"
"Quizartinib","254","FLT3","RTK signaling","ASXL1_mut","5","20",".63682173531640318","-1.3125720426881826",".38446491805202621","","",".3732051005384458","-1.6970369607402089","3.6827558993368954","2.3960770089342982",".26293260024067172","",".42103083274774633","0","LAML","GDSC1"
"Quizartinib","254","FLT3","RTK signaling","CREBBP_mut","3","22",".48306229594870609","1.2017524352757281","-.11267359810125352","","",".11338151929304188","1.3144260333769815",".81265557673347533","2.8365894140805681",".60184994457762131","",".43142694642470303","0","LAML","GDSC1"
"Quizartinib","254","FLT3","RTK signaling","KRAS_mut","3","22",".8661549186465729","2.0616282055161022","-.2299293849522136","","",".0019905218588402475","2.2915575904683156",".47056486798681557","2.764975599050977",".1460047088109282","",".4118537237336144","0","LAML","GDSC1"
"Quizartinib","254","FLT3","RTK signaling","NRAS_mut","7","18",".82707392564498283","1.5762158728412565","-.55039294234939939","","",".012019826876633003","2.1266088151906559",".94404319298700823","2.9377110767248897",".098406165192411757","",".40523192435534139","0","LAML","GDSC1"
"Quizartinib","254","FLT3","RTK signaling","SACS_mut","3","22",".44898089239382022","1.1220582701867359","-.10180621195275447","","",".12933675200352113","1.2238644821394904",".77253848805725278","2.8427441232644628",".89611985740763633","",".43411808398044582","0","LAML","GDSC1"
"Quizartinib","254","FLT3","RTK signaling","TP53_mut","12","13",".22744740401008273",".36889750249751324","-.25387168325927301","","",".57479302921157815",".6227691857567863","2.6792538463106035","2.7909149314915203",".58504622990383637","",".43115314191319232","0","LAML","GDSC1"
"CP724714","255","ERBB2","EGFR signaling","ASXL1_mut","5","20","1.2668091995394832","4.5192311702272994","3.6391561101418923","","",".001505709984013159",".88007506008540703",".34217764612079954",".74805772247309987",".022643138891011029","",".72065133088331645","0","LAML","GDSC1"
"CP724714","255","ERBB2","EGFR signaling","CREBBP_mut","3","22",".44687040398196559","3.5096766656754608","3.8568294571339981","","",".38945844214308117","-.34715279145853728",".53406130984703237",".79612408260738432",".53029616744049823","",".74902347350963816","0","LAML","GDSC1"
"CP724714","255","ERBB2","EGFR signaling","KRAS_mut","3","22",".96421094189776813","4.4488909040696134","3.7287547882620684","","",".072299195476995898",".720136115807545",".43086636378147625",".7702288535850722",".14642402036942956","",".7392037309942141","0","LAML","GDSC1"
"CP724714","255","ERBB2","EGFR signaling","NRAS_mut","7","18",".30362387186178214","3.9852246720341995","3.7490391860963865","","",".58050756117205693",".23618548593781297",".9996882632538604",".68261083453093441",".47674119645412394","",".74839002012651412","0","LAML","GDSC1"
"CP724714","255","ERBB2","EGFR signaling","SACS_mut","3","22",".61175491762587941","3.4009929756799142","3.8716499603152088","","",".17770929938473137","-.4706569846352946",".4151369578371728",".79490048728312956",".24428843876003076","",".7435594267569714","0","LAML","GDSC1"
"CP724714","255","ERBB2","EGFR signaling","TP53_mut","12","13",".29938516156582884","3.9360294326560457","3.703609604777061","","",".47130755309401684",".23241982787898463",".92872821553668372",".60371846943770546",".4688141269580578","",".74828591762622909","0","LAML","GDSC1"
"JW-7-24-1","256","LCK","Other, kinases","ASXL1_mut","5","20",".14470557362475051","-.20820848428557448","-.033486139747025759","","",".73911756411431706","-.17472234453854874",".9430632838672085","1.2560196488552235",".85263875490921404","",".50557903152778505","0","LAML","GDSC1"
"JW-7-24-1","256","LCK","Other, kinases","CREBBP_mut","3","22",".29221083905374556",".24110715372715852","-.11064030352499378","","",".77549655392467876",".35174745725215228","1.8465822965084584","1.1235008447250185",".80544736280189388","",".50532276459458125","0","LAML","GDSC1"
"JW-7-24-1","256","LCK","Other, kinases","KRAS_mut","3","22",".37734709570623154",".33000290150637174","-.12276245094943196","","",".15956230325083823",".45276535245580368",".2657450891284594","1.2530206409079492",".49997682555530776","",".50145031454307554","0","LAML","GDSC1"
